Age,Height,Weight,Bmi,BmiClass,Gender,TargetWeight,ActivityLevel,DaysToGoal,Achieved,GoalType
25,1.5253255283590559,78.15633518479608,33.592251189391284,Obese Class 1,Male,104.75148590507769,4,308,1,벌크업
38,1.6209633202198415,70.71634870071738,26.91370287276226,Overweight,Male,87.26551561258468,3,170,1,벌크업
20,1.7031497974707073,71.75468069459644,24.7368583238145,Normal weight,Male,43.45677224501479,2,375,1,저지방 고단백
23,1.898779489426635,78.08037855957134,21.656728229559118,Normal weight,Male,102.56682244180382,2,138,0,벌크업
37,1.5112017694687527,88.70543605451257,38.842334884152585,Obese Class 2,Male,74.15129311479147,3,101,0,저지방 고단백
29,1.732282449098653,97.79954347389757,32.591129877128,Obese Class 1,Male,108.39206920589558,4,48,0,균형 식단
20,1.7966705389728885,75.31754758278768,23.33239271231545,Normal weight,Male,91.9357846443745,1,147,0,벌크업
24,1.6080354843546167,96.26615589709898,37.22908597294043,Obese Class 2,Male,135.60343076458844,3,446,0,벌크업
23,1.619131097749861,86.28253604456884,32.91234852323997,Obese Class 1,Male,70.07606038296473,3,158,0,저지방 고단백
27,1.8142321196150946,76.80727524208493,23.33547554352209,Normal weight,Male,51.81935957465608,4,185,0,저지방 고단백
35,1.8892080115412928,83.54535959326762,23.40791735287651,Normal weight,Male,113.7221456322351,3,306,1,벌크업
38,1.695704902726724,92.5246322482594,32.17783467055121,Obese Class 1,Male,79.2000890392375,3,80,0,저지방 고단백
32,1.6531950916808145,96.19095320375251,35.19540880314053,Obese Class 2,Male,85.2309804794414,4,42,0,균형 식단
27,1.7400744743128105,79.09993747197485,26.124047675302297,Overweight,Male,114.8818617323878,3,450,1,벌크업
37,1.604975271304427,91.34344030663935,35.46015860905268,Obese Class 2,Male,94.64425221280999,2,31,0,균형 식단
36,1.806827988169914,85.57456734851175,26.212659951124976,Overweight,Male,50.77846519443853,2,338,0,저지방 고단백
34,1.7583187636809074,72.44463632774789,23.432089382812023,Normal weight,Male,79.12690099205929,1,43,0,균형 식단
31,1.524805233581817,92.26329894431181,39.68261022329836,Obese Class 2,Male,106.8603645626176,1,79,0,벌크업
28,1.6940182984858896,80.6754624743004,28.112875500437916,Overweight,Male,77.07649035727668,1,35,0,균형 식단
27,1.5169223354131003,94.59389629722251,41.10895360430493,Obese Class 3,Male,115.91983621429425,1,136,0,벌크업
40,1.8943404841192744,90.6096067512812,25.24981288681825,Overweight,Male,79.72739203027548,1,92,1,저지방 고단백
39,1.5099664698369173,88.80133822364793,38.947976884588485,Obese Class 2,Male,63.39546072730408,1,360,1,저지방 고단백
25,1.6144632923090774,97.49614234164959,37.40512256791464,Obese Class 2,Male,83.4728641074822,2,38,1,균형 식단
31,1.707671863806606,71.79693444703227,24.620510605927336,Normal weight,Male,54.52988907053623,3,249,0,저지방 고단백
34,1.6950302875260128,84.12437286288059,29.279719650613583,Overweight,Male,114.99146902808481,1,324,1,벌크업
20,1.6400264649843992,90.31297831768508,33.577507284968156,Obese Class 1,Male,58.71235278188748,1,279,0,저지방 고단백
24,1.5467520991224961,99.0364812654902,41.39556108008039,Obese Class 3,Male,117.29620684283408,4,148,1,벌크업
30,1.895847650389228,75.36835132778626,20.9692137121203,Normal weight,Male,73.88389865004275,1,38,0,균형 식단
40,1.5134038983096656,73.69695073568285,32.17657560251227,Obese Class 1,Male,85.07160580291779,1,101,0,벌크업
27,1.7243626671842402,91.46038647478743,30.759254736393064,Obese Class 1,Male,126.60780811570818,2,467,1,벌크업
28,1.6327497422265334,72.22195027564038,27.09130740003155,Overweight,Male,75.67488171772082,1,57,0,균형 식단
34,1.5009464457964423,86.47602829593384,38.38533555265012,Obese Class 2,Male,66.57469379637746,3,218,1,저지방 고단백
21,1.5994684208328844,88.08017185385057,34.42919063066765,Obese Class 1,Male,85.13898246260385,2,41,1,균형 식단
22,1.5315187576721607,70.71387366615335,30.148102814597117,Obese Class 1,Male,99.15065683412809,3,235,0,벌크업
26,1.8623134130373014,86.30119055303362,24.883487300082617,Normal weight,Male,50.91515283288475,2,466,0,저지방 고단백
23,1.5781293973400425,72.88775166927817,29.26640202674803,Overweight,Male,101.25804849681575,1,275,0,벌크업
20,1.5862472787100916,73.88095718007735,29.36234473579534,Overweight,Male,58.49081521703551,1,205,1,저지방 고단백
25,1.6036380337000566,88.3207269405333,34.34392595184561,Obese Class 1,Male,101.59680122808996,2,90,1,벌크업
37,1.589829101401787,87.32608144764217,34.54960511137093,Obese Class 1,Male,58.716985258001074,3,333,1,저지방 고단백
37,1.6767069674919135,73.99970960884723,26.321805605252948,Overweight,Male,80.84571905205301,3,46,0,균형 식단
24,1.7567200187568002,91.68451709967073,29.709196156228572,Overweight,Male,88.44088342250463,4,51,0,균형 식단
35,1.7540518542930892,84.45183592181385,27.44885538310465,Overweight,Male,72.33673099072027,1,114,1,저지방 고단백
24,1.713578269978558,83.47366779118649,28.427692181503566,Overweight,Male,109.36896511733757,4,276,1,벌크업
36,1.5877774854866795,75.70620953831444,30.029785054933196,Obese Class 1,Male,93.28422859717733,2,190,1,벌크업
33,1.8710670927680066,97.56876367348042,27.86968630969854,Overweight,Male,129.79055967028867,3,284,1,벌크업
33,1.5012433202967133,88.69752688321032,39.35585344488861,Obese Class 2,Male,57.34453722931093,2,280,1,저지방 고단백
28,1.823501107732721,90.8723013505941,27.32873087095095,Overweight,Male,87.3291239942686,1,53,1,균형 식단
22,1.526017403006221,94.41371654551885,40.54302235783957,Obese Class 3,Male,104.89094896565098,1,35,0,균형 식단
28,1.8202981669601062,83.1523552452735,25.095132402796338,Overweight,Male,96.31749493444441,1,67,1,벌크업
32,1.501267650008104,93.14891095364298,41.32963111905752,Obese Class 3,Male,126.10690345868386,2,236,1,벌크업
30,1.8706741808662497,95.50260008405809,27.29096492502917,Overweight,Male,121.661122688653,3,280,0,벌크업
36,1.786570903702575,73.28609756759276,22.960486344080927,Normal weight,Male,83.65639715769196,3,47,1,균형 식단
30,1.8517734463607887,80.6895959257893,23.531078692821204,Normal weight,Male,55.91808186651412,3,192,0,저지방 고단백
37,1.652009123622333,93.06701703485211,34.10129810633804,Obese Class 1,Male,87.15089550853821,4,49,0,균형 식단
25,1.5878337126991635,87.53711093710577,34.7201963010931,Obese Class 1,Male,107.81283070173833,2,125,1,벌크업
32,1.7121590350445413,96.27774413101213,32.84261293137051,Obese Class 1,Male,92.91186658883136,4,41,1,균형 식단
22,1.6548885459595204,74.010748095435,27.02447675253919,Overweight,Male,64.42868171097219,3,42,0,균형 식단
33,1.501258753947994,96.34015580796883,42.74607453698016,Obese Class 3,Male,128.99910677825,1,287,1,벌크업
34,1.509423000288125,92.20511799401838,40.469990378587894,Obese Class 3,Male,78.55968279829436,4,59,0,균형 식단
34,1.8921235820667623,83.42546276755402,23.302344977148515,Normal weight,Male,48.71049486888937,2,273,1,저지방 고단백
29,1.8002980904825574,83.59786301461722,25.793265834958873,Overweight,Male,48.73918188873729,2,334,0,저지방 고단백
22,1.8889123304301538,76.60878840754121,21.4711344124957,Normal weight,Male,71.5926775780301,1,46,1,균형 식단
26,1.5974728967084209,70.68677582734287,27.69945192786834,Overweight,Male,59.30996352008927,1,39,1,균형 식단
39,1.6915178045646475,91.50545896277411,31.98113383004067,Obese Class 1,Male,125.91850578039386,3,262,1,벌크업
34,1.6341111427471806,94.44212788878284,35.36735493612591,Obese Class 2,Male,116.70528878267729,2,140,1,벌크업
25,1.53462229336359,92.33531591763936,39.20711022777796,Obese Class 2,Male,55.74484360026731,2,447,1,저지방 고단백
21,1.8691051381556116,74.04945836061401,21.196025019253653,Normal weight,Male,95.97124093597333,1,155,1,벌크업
37,1.6215265326522212,95.50980753329912,36.324517248301206,Obese Class 2,Male,80.59054895704197,3,65,1,저지방 고단백
25,1.7700457003596752,94.83172121717902,30.26806613943016,Obese Class 1,Male,86.45896788709987,2,43,1,균형 식단
21,1.7495454140773992,87.60881416043972,28.621827600149366,Overweight,Male,96.6769384398999,2,52,1,균형 식단
22,1.7261755001022803,93.52596596498509,31.38790328922405,Obese Class 1,Male,119.26708830792279,4,284,0,벌크업
37,1.7894404464382658,85.30677999448051,26.640909700123714,Overweight,Male,65.58598240059811,4,148,1,저지방 고단백
38,1.6970125028568694,92.58778855379737,32.150196164038704,Obese Class 1,Male,128.58480830792254,3,396,1,벌크업
36,1.892266866069099,88.5628803010953,24.733578918901937,Normal weight,Male,59.349916892219724,4,310,0,저지방 고단백
34,1.708286768724433,86.45430731470401,29.625458553313052,Overweight,Male,73.05979684627349,2,109,1,저지방 고단백
39,1.8405108797958671,70.89761107583941,20.929305804127527,Normal weight,Male,64.6882208872671,4,57,0,균형 식단
40,1.4255115708033819,71.46073877683489,35.166245861947964,Obese Class 2,Female,62.4104646045548,4,40,1,균형 식단
37,1.6513506395881739,64.34178793435493,23.594703650153438,Normal weight,Female,33.1199173847853,2,309,0,저지방 고단백
37,1.5236862322498799,74.7202858400103,32.184549749703066,Obese Class 1,Female,113.72560404098229,4,464,1,벌크업
35,1.4954947560501337,68.10066392395257,30.449597545346926,Obese Class 1,Female,96.1868051201208,4,313,1,벌크업
29,1.5161895251402546,51.37340495517249,22.347624593787785,Normal weight,Female,39.64058913425873,3,59,0,균형 식단
32,1.5408140764009293,52.19228551847009,21.983955709674532,Normal weight,Female,38.06181397494059,4,117,1,저지방 고단백
36,1.5605664147239753,64.83170447087511,26.620911852282646,Overweight,Female,77.18066521572572,4,89,0,벌크업
23,1.6916805379630135,70.03852413899514,24.47373651262258,Normal weight,Female,30.16466633944964,1,410,0,저지방 고단백
26,1.4398441201020316,62.16859408747692,29.9874883126379,Overweight,Female,40.20324255139656,3,191,1,저지방 고단백
38,1.6307107271079355,62.010601841377905,23.319116398933964,Normal weight,Female,53.10379236412641,4,56,0,균형 식단
32,1.4776288122137764,56.92421066242617,26.07151782771823,Overweight,Female,50.37925808268672,4,39,0,균형 식단
31,1.591853105952907,53.792993869474806,21.228520987740342,Normal weight,Female,67.0475304286296,4,100,1,벌크업
28,1.4300455517117738,73.25072524305396,35.81889518237642,Obese Class 2,Female,74.17982990209326,1,56,0,균형 식단
40,1.5492153982427486,59.71308422796902,24.879743205720118,Normal weight,Female,56.88200038559306,4,41,1,균형 식단
26,1.5119501196993612,63.01141764479538,27.56413213497512,Overweight,Female,84.74845938589617,2,167,0,벌크업
36,1.49556711208882,51.673345557572475,23.102275993924806,Normal weight,Female,66.13579380948882,1,67,0,벌크업
28,1.4265683040673205,61.362069499472966,30.15191201953567,Obese Class 1,Female,40.567467771422656,4,172,1,저지방 고단백
31,1.5934589750062644,72.83613025568604,28.685676116016975,Overweight,Female,68.08757701751742,4,36,0,균형 식단
36,1.6092727212081643,59.48205847155016,22.968185674249185,Normal weight,Female,69.79742244493767,2,114,0,벌크업
32,1.640160325287818,55.8926758811217,20.776974056816076,Normal weight,Female,43.90599888759441,2,41,1,균형 식단
26,1.6070846793643132,69.54356224857514,26.92646931718386,Overweight,Female,52.308170631106655,1,177,1,저지방 고단백
22,1.6777785616186929,72.01125882890516,25.581801302528156,Overweight,Female,67.84562990333801,1,50,1,균형 식단
21,1.6499255217853768,53.7868751394006,19.758211631103375,Normal weight,Female,61.09505954361905,1,39,0,균형 식단
28,1.5217635349355774,73.90529122314287,31.913996005151752,Obese Class 1,Female,52.679277980083775,1,235,0,저지방 고단백
34,1.4845572780079992,52.434305607403296,23.791487942755023,Normal weight,Female,29.296811530180815,2,209,1,저지방 고단백
25,1.52578863682984,61.728317339714586,26.515247557641683,Overweight,Female,76.48991369630407,4,50,1,균형 식단
34,1.612265138359286,64.84334631349144,24.945516020256342,Normal weight,Female,83.51223189488614,4,177,1,벌크업
36,1.4447865777046627,64.5452107387994,30.92122040842768,Obese Class 1,Female,86.4647043438568,4,145,1,벌크업
28,1.60650163584064,55.980472154806016,21.690732220930713,Normal weight,Female,87.89146059415488,4,309,0,벌크업
29,1.4510720119365592,54.6668789995977,25.962490403980343,Overweight,Female,66.66865789971823,1,82,1,벌크업
23,1.6703892961362998,74.67685501372974,26.763975446502283,Overweight,Female,48.12675129972753,1,273,1,저지방 고단백
36,1.597411909542298,59.068855823692864,23.148599575157494,Normal weight,Female,46.466262590146954,2,79,1,저지방 고단백
29,1.5033795089509985,54.96610785520901,24.319673084283476,Normal weight,Female,84.17627484327095,1,275,0,벌크업
20,1.5986465716778855,50.27715422054966,19.672781415276898,Normal weight,Female,55.29136599645996,1,49,0,균형 식단
40,1.4821403739884036,60.43547344836598,27.511435591685384,Overweight,Female,54.1429889847454,3,57,0,균형 식단
24,1.4554443647406012,57.54644957225539,27.166101337724317,Overweight,Female,82.0764510636491,1,148,1,벌크업
30,1.4664282644580209,54.27141658352866,25.2376848008689,Overweight,Female,28.84452349850138,2,317,1,저지방 고단백
31,1.5652370952411565,69.65923559209138,28.432722122402332,Overweight,Female,42.03639847303472,1,383,0,저지방 고단백
36,1.4120118363695635,67.68509146510354,33.948168226217355,Obese Class 1,Female,100.99985520265324,3,339,1,벌크업
20,1.6952721330201381,50.51362199824832,17.576389322637763,Underweight,Female,36.47415083576158,4,103,0,저지방 고단백
38,1.6982721929147053,65.98206039830373,22.877642845276853,Normal weight,Female,90.45255303134881,3,146,0,벌크업
36,1.5852221263549655,57.68093069214938,22.95366336796017,Normal weight,Female,22.86646701713282,3,286,0,저지방 고단백
21,1.4714151227653545,72.312926534824,33.39992621637252,Obese Class 1,Female,96.6427881951869,4,179,1,벌크업
31,1.4487291621931697,67.78231357112105,32.295497834919054,Obese Class 1,Female,71.76676403662266,1,42,0,균형 식단
30,1.6692619841408085,51.101434752899685,18.339356298758705,Underweight,Female,50.24984961935317,3,36,0,균형 식단
23,1.6712677091434722,67.23130499595065,24.070188805015913,Normal weight,Female,82.71182922771449,1,193,1,벌크업
20,1.6274478353710276,67.84894422160332,25.617039627318242,Overweight,Female,78.02493082853235,2,66,0,벌크업
22,1.5962008928873872,53.160256428279,20.864691530190125,Normal weight,Female,85.10720226383016,3,239,0,벌크업
34,1.4069578123180981,55.20080520636873,27.885809884661676,Overweight,Female,51.87519780001118,3,35,1,균형 식단
25,1.640969536081029,59.84866648230636,22.22559728197571,Normal weight,Female,54.99404722536826,2,46,1,균형 식단
30,1.4623334774646153,65.689090774718,30.718528338970415,Obese Class 1,Female,103.73982062882206,2,494,1,벌크업
40,1.4493856505925726,68.50281572711707,32.60922732560149,Obese Class 1,Female,49.349890925513265,3,131,1,저지방 고단백
28,1.6443486930124631,70.66521000754827,26.134718043889855,Overweight,Female,108.04097755693886,2,399,1,벌크업
23,1.5695262318774996,73.29225331683195,29.752325509108655,Overweight,Female,84.20692951328247,4,49,1,균형 식단
20,1.6863672909788643,63.75247874970237,22.41778683300407,Normal weight,Female,40.01868804811424,3,122,1,저지방 고단백
40,1.5968889480519588,71.76316187999966,28.14181703140434,Overweight,Female,36.876543528598674,3,393,1,저지방 고단백
24,1.6156693908727178,69.02633453942133,26.44294473829658,Overweight,Female,62.45422399878827,4,37,0,균형 식단
28,1.58093330925424,60.58856210319818,24.2417264459771,Normal weight,Female,70.95042282093782,2,37,1,균형 식단
26,1.4183855874126012,67.3653298448344,33.48480863650085,Obese Class 1,Female,73.45409040627987,1,39,1,균형 식단
38,1.5499049862003724,51.00701772549126,21.233411730239098,Normal weight,Female,53.318543719338635,2,34,1,균형 식단
25,1.4357103705556256,58.16221992499345,28.216770078692317,Overweight,Female,27.6871686716549,3,270,1,저지방 고단백
